FullState,Jeweller,Address,City,StateCode,Zip
 Anniston,Griffin's Jewelers," 1028 Noble St,"," Anniston,", AL , 36201
 Arab,Swords Jewelry," 384 Gunter Ave,"," Guntersville,", AL , 35976
 Arab,Griffins Jewelers," 11611 US Highway 431,"," Guntersville,", AL , 35976
 Arab,Mamabear's Baubles," 144 Pine Ridge Rd,"," Laceys Spring,", AL , 35754
 Arab,Joe's Pawn Shop," 11411 US Highway 431,"," Albertville,", AL , 35950
 Arab,Joe's Pawn Shop," 11411 US Highway 431,"," Albertville,", AL , 35950
 Arab,Henry J Leonard & Company," 704 Horton Rd,"," Albertville,", AL , 35950
 Arab,El Paraiso," 918 Baltimore Ave Ste B,"," Albertville,", AL , 35950
 Annemanie,Truax & Co," 125 Broad St,"," Selma,", AL , 36701
 Annemanie,Gold Center," 1391 E Highland Ave Ste 137,"," Selma,", AL , 36703
 Annemanie,Jewelry Kingdom," 1391 E Highland Ave,"," Selma,", AL , 36703
 Annemanie,Lorch Diamond Center," 1391 E Highland Ave,"," Selma,", AL , 36703
 Annemanie,It's Fashion Metro," 1324 E Highland Ave,"," Selma,", AL , 36703
 Annemanie,Jessie James Jewelry," 1306 Water Ave,"," Selma,", AL , 36703
 Annemanie,Teja's," 121 Broad St,"," Selma,", AL , 36701
 Annemanie,Jewelry Center," 1391 E Highland Ave # 134A,"," Selma,", AL , 36703
 Anderson,Morgan Jewelers," 1233 Ridge Dr,"," Killen,", AL , 35645
 Anderson,Shea Leigh's Gifts At MEWS," 811 US Highway 72 W,"," Athens,", AL , 35611
 Anderson,Hobbs Jewelers," 571 US Highway 72 W,"," Athens,", AL , 35611
 Anderson,Bradfords Pawn & Gun," 314 S Marion St,"," Athens,", AL , 35611
 Anderson,Thomas Ruth Jeweler," 27512 US Highway 72,"," Athens,", AL , 35613
 Anderson,Osborne's Jewelers," 622 S Jefferson St,"," Athens,", AL , 35611
 Anderson,Wylie Woven Wire," 7362 County Road 150,"," Courtland,", AL , 35618
 Altoona,Oneonta Coin Exchange," 322 1st Ave E,"," Oneonta,", AL , 35121
 Altoona,Shirley's Fine Jewelry," 307 1st Ave E,"," Oneonta,", AL , 35121
 Altoona,King Arthur Clock & Jewelry," 10506 Al Highway 168,"," Boaz,", AL , 35957
 Altoona,Zales," 501 Elizabeth St,"," Boaz,", AL , 35957
 Altoona,Reflections By KK," 201 Elizabeth St,"," Boaz,", AL , 35957
 Altoona,Sand Mtn Pawn And Outdoors," Highway 431,"," Boaz,", AL , 35957
 Altoona,Sand Mountain Pawn," 12877 US Highway 431,"," Boaz,", AL , 35956
 Andalusia,Cagle Jewelers & Goldsmithing," 118 E Three Notch St,"," Andalusia,", AL , 36420
 Andalusia,Sanders Fine Jewelry," 200 Westgate Plz,"," Andalusia,", AL , 36420
 Andalusia,Alabama Precious Metals," 1094 Dr M L K Jr Expy,"," Andalusia,", AL , 36420
 Andalusia,Christopher's Diamonds," 286B W Bypass,"," Andalusia,", AL , 36420
 Andalusia,Covington Jewelers Inc," 101 E Covington Ave,"," Opp,", AL , 36467
 Andalusia,Jewel Box," 328 Simmons St,"," Elba,", AL , 36323
 Andalusia,Nelson Gail," 1591 Caroline St,"," Elba,", AL , 36323
 Alton,Kay Jewelers," WESTERN Hills Mall,"," Fairfield,", AL , 35064
 Alton,Intrigue Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Alton,Us Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Alton,Midas Jewelers," 7201 Aaron Aronov Dr Ste 11,"," Fairfield,", AL , 35064
 Alton,KC Charms," 704 Greenbriar Rd,"," Fairfield,", AL , 35064
 Alton,Intrigue Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Alton,Agnew Jewelers," 311 Main St Ste 109,"," Mulga,", AL , 35118
 Alton,Kay Jewelers," 3465 Lowery Pkwy Suite 107,"," Fultondale,", AL , 35068
 Alpine,Its Fashion Metro," 116 Haynes St,"," Talladega,", AL , 35160
 Alpine,Yourneedsrbeads.com," 25 Golden Crest Dr,"," Sylacauga,", AL , 35151
 Alpine,Magnolia's Gift Shop," 125 N Broadway Ave,"," Sylacauga,", AL , 35150
 Alpine,Broadway Pawn," 116 W 2nd St,"," Sylacauga,", AL , 35150
 Alpine,Stacey's Jewelry," 103 E 3rd St,"," Sylacauga,", AL , 35150
 Alpine,Diamond Jewelry Co," 113 N Broadway Ave,"," Sylacauga,", AL , 35150
 Alpine,Garris Specialties Inc," 113 W 2nd St,"," Sylacauga,", AL , 35150
 Alma,Cauley's," 116 Commerce St,"," Jackson,", AL , 36545
 Alma,AVON INDEPENDENT SALES REPRESENTATIVE," PO. Box 767,"," Excel,", AL , 36439
 Alma,Fresh Produce," 1403 S Highway 21 Byp,"," Monroeville,", AL , 36460
 Alma,Alabama Precious Metal," 801 S Alabama Ave,"," Monroeville,", AL , 36460
 Alma,Johnson Jewelers," 56 E Claiborne St,"," Monroeville,", AL , 36460
 Alma,Hutcherson Jewelers," 23 Mayfield St,"," Monroeville,", AL , 36460
 Alma,Earle's Jewelers," 119 N Main St,"," Atmore,", AL , 36502
 Allgood,Shirley's Fine Jewelry," 307 1st Ave E,"," Oneonta,", AL , 35121
 Allgood,D R Jewelry," 243 US Highway 11,"," Springville,", AL , 35146
 Allgood,Lady G Boutique," 8680 Old Highway 75,"," Pinson,", AL , 35126
 Allgood,Wild Sage Jewelry," 5802 Dewey Heights Rd,"," Pinson,", AL , 35126
 Allgood,J & H Diamond Jewelers," 5118 Old Springville Rd,"," Pinson,", AL , 35126
 Allgood,Elite Jewelers," 235 Main St Ste 105,"," Trussville,", AL , 35173
 Allgood,Miss Sadie's Vintage Designs," 312 Brentwood Ave,"," Trussville,", AL , 35173
 Allgood,Friedman's," 5925 Trussville Clay Rd,"," Trussville,", AL , 35173
 Aliceville,Diamond Pawn And Gun Shop," 2512 Main St,"," Columbus,", MS , 39701
 Aliceville,Zales," 1404 Old Aberdeen Rd Ste 3,"," Columbus,", MS , 39705
 Aliceville,Jewelry Designers Inc," 431 Wilkins Wise Rd,"," Columbus,", MS , 39705
 Aliceville,Rae's Jewelry," 110 5th St S,"," Columbus,", MS , 39701
 Aliceville,Kay Jewelers," 1908 Highway 45 N Ste 2 Ste 2,"," Columbus,", MS , 39705
 Aliceville,Jewelry Designers INC," 68 Brickerton St # 2,"," Columbus,", MS , 39701
 Aliceville,Jewelry & Gifts," 1404 Old Aberdeen Rd,"," Columbus,", MS , 39705
 Alexandria,Mike's Treasure Chest," 117 E 17th St,"," Anniston,", AL , 36201
 Alexandria,Galloway Gold Pawn & Music Shop," 5730 McClellan Blvd,"," Anniston,", AL , 36206
 Alexandria,Yung Lam Jewelers," 115 E 18th St,"," Anniston,", AL , 36201
 Alexandria,Midway Pawn Shop," 1934 Front St,"," Anniston,", AL , 36201
 Alexandria,Gene's Inc," 2105 Quintard Ave,"," Anniston,", AL , 36201
 Alexandria,Thompsons Pawn Shop," 8149 McClellan Blvd,"," Anniston,", AL , 36206
 Alexandria,Gold Post Pawn and Jewelry," 8149 McClellan Blvd,"," Anniston,", AL , 36206
 Alexander City,Ann's Flowers Gifts Jewelry & Nursery," 83670 Highway 9,"," Ashland,", AL , 36251
 Alexander City,Fred's Jewelry," 83670 Highway 9,"," Ashland,", AL , 36251
 Alexander City,Tallassee Jewelry And Gifts," 5 S Ann Ave,"," Tallassee,", AL , 36078
 Alexander City,R & D Enterprises," 109 Central Blvd,"," Tallassee,", AL , 36078
 Alexander City,Yourneedsrbeads.com," 25 Golden Crest Dr,"," Sylacauga,", AL , 35151
 Alexander City,Magnolia's Gift Shop," 125 N Broadway Ave,"," Sylacauga,", AL , 35150
 Alexander City,Broadway Pawn," 116 W 2nd St,"," Sylacauga,", AL , 35150
 Albertville,Swords Jewelry," 384 Gunter Ave,"," Guntersville,", AL , 35976
 Albertville,Griffins Jewelers," 11611 US Highway 431,"," Guntersville,", AL , 35976
 Albertville,King Arthur Clock & Jewelry," 10506 Al Highway 168,"," Boaz,", AL , 35957
 Albertville,Zales," 501 Elizabeth St,"," Boaz,", AL , 35957
 Albertville,Reflections By KK," 201 Elizabeth St,"," Boaz,", AL , 35957
 Albertville,Sand Mtn Pawn And Outdoors," Highway 431,"," Boaz,", AL , 35957
 Albertville,Sand Mountain Pawn," 12877 US Highway 431,"," Boaz,", AL , 35956
 Alberta,Truax & Co," 125 Broad St,"," Selma,", AL , 36701
 Alberta,Gold Center," 1391 E Highland Ave Ste 137,"," Selma,", AL , 36703
 Alberta,Jewelry Kingdom," 1391 E Highland Ave,"," Selma,", AL , 36703
 Alberta,Lorch Diamond Center," 1391 E Highland Ave,"," Selma,", AL , 36703
 Alberta,It's Fashion Metro," 1324 E Highland Ave,"," Selma,", AL , 36703
 Alberta,Jessie James Jewelry," 1306 Water Ave,"," Selma,", AL , 36703
 Alberta,Teja's," 121 Broad St,"," Selma,", AL , 36701
 Alabaster,Temptations Jewelry Sales Inc," 999 Yeager Pkwy,"," Pelham,", AL , 35124
 Alabaster,Alabama Gold Refinery," 2969 Pelham Pkwy,"," Pelham,", AL , 35124
 Alabaster,Michael's Jewelry & Pawn," 205 W College St,"," Columbiana,", AL , 35051
 Alabaster,Cash America Pawn," 1030 9th Ave N,"," Bessemer,", AL , 35020
 Alabaster,Coin Castle West," 700 Academy Dr,"," Bessemer,", AL , 35022
 Alabaster,Zales," 4500 Katies Way,"," Bessemer,", AL , 35022
 Alabaster,Kay Jewelers," 4897 Promenade Pkwy Suite 109,"," Bessemer,", AL , 35022
 Alabaster,April's Jewelry & Pawn," 4319 Bessemer Super Hwy,"," Bessemer,", AL , 35020
 Adger,Bizee Beads," 378 Dog Wood Ln,"," Quinton,", AL , 35130
 Adger,Diamonds & Onyx Inc," 324 3rd Way,"," Pleasant Grove,", AL , 35127
 Adger,Cash America Pawn," 1030 9th Ave N,"," Bessemer,", AL , 35020
 Adger,Coin Castle West," 700 Academy Dr,"," Bessemer,", AL , 35022
 Adger,Zales," 4500 Katies Way,"," Bessemer,", AL , 35022
 Adger,Kay Jewelers," 4897 Promenade Pkwy Suite 109,"," Bessemer,", AL , 35022
 Adger,April's Jewelry & Pawn," 4319 Bessemer Super Hwy,"," Bessemer,", AL , 35020
 Adger,J&K Collectibles," 3215 Long Avenue D,"," Bessemer,", AL , 35020
 Akron,Gillis Jewelers," 1351 McFarland Blvd NE,"," Tuscaloosa,", AL , 35406
 Akron,Zales," 1701 McFarland Blvd E,"," Tuscaloosa,", AL , 35404
 Akron,Fincher & Ozment Jewelers," 1657 McFarland Blvd N Ste G3D,"," Tuscaloosa,", AL , 35406
 Akron,Kay Jewelers," 1701 McFarland Blvd E Unit 179,"," Tuscaloosa,", AL , 35404
 Akron,Everyday Indulgence," 2111 University Blvd,"," Tuscaloosa,", AL , 35401
 Akron,Charming Charlie," 1800 McFarland, Suite 117,"," Tuscaloosa,", AL , 35404
 Akron,Duet Art & Jewelry," 2113B University Blvd,"," Tuscaloosa,", AL , 35401
 Addison,Buzzy's Jewelry Repair-Sales," 907 Highway 31 SW,"," Hartselle,", AL , 35640
 Addison,Gold Mine Jewelry," 822 Highway 31 SW,"," Hartselle,", AL , 35640
 Addison,Doug Doggett Jewelers," 215 Compass Way SW,"," Cullman,", AL , 35055
 Addison,Kay Jewelers," 620 Olive St SW Space 100,"," Cullman,", AL , 35055
 Addison,White Ed Jewelers," 1704 2nd Ave NW,"," Cullman,", AL , 35055
 Addison,Designed by MIMI," 173 county road 704 lot 26,"," Cullman,", AL , 35055
 Addison,E-Z Mony Pawn Inc," 408 Main Ave SW,"," Cullman,", AL , 35055
 Addison,Gold Rush Jewelers," 404 2nd Ave NW,"," Cullman,", AL , 35055
 Adamsville,Kay Jewelers," 7201 Aaron Aronov Dr Space 33,"," Fairfield,", AL , 35064
 Adamsville,Kay Jewelers," WESTERN Hills Mall,"," Fairfield,", AL , 35064
 Adamsville,Intrigue Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Adamsville,Us Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Adamsville,Midas Jewelers," 7201 Aaron Aronov Dr Ste 11,"," Fairfield,", AL , 35064
 Adamsville,KC Charms," 704 Greenbriar Rd,"," Fairfield,", AL , 35064
 Adamsville,Intrigue Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Adamsville,Kay Jewelers," 3465 Lowery Pkwy Suite 107,"," Fultondale,", AL , 35068
 Abbeville,Kay Jewelers," 900 Commons Dr Suite 301,"," Dothan,", AL , 36303
 Abbeville,Marks & Morgan Jewelers," 900 Commons Dr Suite 803,"," Dothan,", AL , 36303
 Abbeville,Saad Nick & Co," 3201 Montgomery Hwy Ste 1,"," Dothan,", AL , 36303
 Abbeville,Wicked Scents," 142 Single St Apt 4,"," Dothan,", AL , 36303
 Abbeville,Bradshaw's Manufacturing Jwlrs," 3850 W Main St # 602,"," Dothan,", AL , 36305
 Brent,Tnt Coin Shop," 1212 Veterans Memorial Parkway , Tuscaloosa, AL 35404,"," Tuscaloosa,", AL , 35401
 Brent,Hudson Poole Jewelers Inc," 1111 Greensboro Ave,"," Tuscaloosa,", AL , 35401
 Brent,Gillis Jewelers," 1351 McFarland Blvd NE,"," Tuscaloosa,", AL , 35406
 Brent,Zales," 1701 McFarland Blvd E,"," Tuscaloosa,", AL , 35404
 Brent,Fincher & Ozment Jewelers," 1657 McFarland Blvd N Ste G3D,"," Tuscaloosa,", AL , 35406
 Brent,Kay Jewelers," 1701 McFarland Blvd E Unit 179,"," Tuscaloosa,", AL , 35404
 Abernant,Kay Jewelers," 4897 Promenade Pkwy Suite 109,"," Bessemer,", AL , 35022
 Abernant,April's Jewelry & Pawn," 4319 Bessemer Super Hwy,"," Bessemer,", AL , 35020
 Abernant,J&K Collectibles," 3215 Long Avenue D,"," Bessemer,", AL , 35020
 Abernant,Rebecca's Jewelry," 1825 13th Ave N,"," Bessemer,", AL , 35020
 Abernant,My Jeweler," 1825 12th Ave N,"," Bessemer,", AL , 35020
 Abernant,Wholesale Accessory Market," 4959 15th Street Rd,"," Bessemer,", AL , 35023
 Abernant,James Jewelry Co," 217 19th St N,"," Bessemer,", AL , 35020
 Bremen,Muellerhaus," 800 Shades Cliff Rd,"," Jasper,", AL , 35504
 Bremen,Southern Carbon Fuels Inc," 850 Highway 78 E,"," Jasper,", AL , 35501
 Bremen,Vickie Hill," 850 Highway 78 E,"," Jasper,", AL , 35501
 Bremen,Murray's Jewelry," 300 Highway 78 E,"," Jasper,", AL , 35501
 Bremen,Gold Rush Inc," 270 S Pine Dr,"," Jasper,", AL , 35504
 Bremen,Big Mak's Pawn Shop," 4502 Highway 78 E,"," Jasper,", AL , 35501
 Autaugaville,Bryan Jewelry," 1876 E Main St,"," Prattville,", AL , 36066
 Autaugaville,Zales," 2324 Hilltop Farm Rd,"," Prattville,", AL , 36067
 Autaugaville,Rick's Jewelers," 1992 Highway 14 E,"," Prattville,", AL , 36066
 Autaugaville,Southern Bullion Coin And Jewelry," 1963 Cobbs Ford Rd,"," Prattville,", AL , 36066
 Brantley,K G Jewelry Repair," 116 W Commerce St,"," Greenville,", AL , 36037
 Brantley,Mcferrins Jewelry," 114 E Commerce St,"," Greenville,", AL , 36037
 Brantley,Young's Fashion," 116 Butler Sq,"," Greenville,", AL , 36037
 Brantley,Cagle Jewelers & Goldsmithing," 101 S Cotton St,"," Andalusia,", AL , 36420
 Brantley,Christopher's Diamonds and Fine Jewelry," 156 Covington Mall,"," Andalusia,", AL , 36420
 Brantley,Cagle Jewelers & Goldsmithing," 118 E Three Notch St,"," Andalusia,", AL , 36420
 Booth,Rick's Jewelers," 1992 Highway 14 E,"," Prattville,", AL , 36066
 Booth,Southern Bullion Coin And Jewelry," 1963 Cobbs Ford Rd,"," Prattville,", AL , 36066
 Booth,Tiger Stripes," 136 Shady Oak Ln,"," Prattville,", AL , 36066
 Booth,Cheapskates East," 185 W Main St,"," Prattville,", AL , 36067
 Booth,Mack's Fine Jewelry Designs," 831 S Memorial Dr,"," Prattville,", AL , 36067
 Boykin,It's Fashion Metro," 1324 E Highland Ave,"," Selma,", AL , 36703
 Boykin,Jessie James Jewelry," 1306 Water Ave,"," Selma,", AL , 36703
 Boykin,Teja's," 121 Broad St,"," Selma,", AL , 36701
 Boykin,Jewelry Center," 1391 E Highland Ave # 134A,"," Selma,", AL , 36703
 Boykin,Holland Doris Diamond & Jewelry Salon," 2603 Citizens Pkwy,"," Selma,", AL , 36701
 Boykin,Doris Hollands Diamond & Jwlry," 3573 County Road 65,"," Valley Grande,", AL , 36701
 Boykin,Lisenbe Jeweler," 25 Wilson Ave W,"," Thomasville,", AL , 36784
 Bon Secour,B & L's Happy Shak," 1544 Gulf Shores Pkwy,"," Gulf Shores,", AL , 36542
 Bon Secour,Jubilee Apparel and Gifts," 3800 Gulf Shores Parkway #350,"," Gulf Shores,", AL , 36542
 Bon Secour,Be-Jeweled Jewelers," 1140 Gulf Shores Pkwy,"," Gulf Shores,", AL , 36542
 Bon Secour,Island Girl Jewelry And Souvenirs," 501 Gulf Shores Pkwy,"," Gulf Shores,", AL , 36542
 Bon Secour,Blue Girl Beading Co," 2200 E 2nd St Ste F,"," Gulf Shores,", AL , 36542
 Bon Secour,Schell Robert F Jeweler," 1556 Gulf Shores Pkwy Ste 1,"," Gulf Shores,", AL , 36542
 Bon Secour,Parke Place Jewelry," 105 S McKenzie St.,"," Foley,", AL , 36535
 Boligee,J & J Jewelry & Gift Shop," 1316 Main St,"," Greensboro,", AL , 36744
 Boligee,J & J Jewelry & Gift Shop," 1013 Centerville St,"," Greensboro,", AL , 36744
 Boligee,Dortch Enterprises Joyce Drtch," 4696 Butler Rd,"," Shuqualak,", MS , 39361
 Boligee,Tnt Coin Shop," 1212 Veterans Memorial Parkway , Tuscaloosa, AL 35404,"," Tuscaloosa,", AL , 35401
 Boligee,Hudson Poole Jewelers Inc," 1111 Greensboro Ave,"," Tuscaloosa,", AL , 35401
 Boligee,Gillis Jewelers," 1351 McFarland Blvd NE,"," Tuscaloosa,", AL , 35406
 Boligee,Zales," 1701 McFarland Blvd E,"," Tuscaloosa,", AL , 35404
 Bon Air,Garris Specialties Inc," 113 W 2nd St,"," Sylacauga,", AL , 35150
 Bon Air,Griffin's Jewelers," 123 N Broadway Ave,"," Sylacauga,", AL , 35150
 Bon Air,Griffin's Jewelers," 123 S Broadway Ave,"," Sylacauga,", AL , 35150
 Bon Air,madina.kitsylane.com," 115 lane st,"," talladega,", AL , 35160
 Bon Air,Griffin's Jewelers," 704 Battle St E,"," Talladega,", AL , 35160
 Bon Air,It's Fashion Metro," 210 Haynes St,"," Talladega,", AL , 35160
 Bon Air,Its Fashion Metro," 116 Haynes St,"," Talladega,", AL , 35160
 Boaz,Attalla Pawn & Jewelry," 709 Gilbert Ferry Rd SE,"," Attalla,", AL , 35954
 Boaz,La Bella Vita Clothing And Accessories," 307 5th Ave NW,"," Attalla,", AL , 35954
 Boaz,McNair Jewelers Inc," 231 Broad St,"," Attalla,", AL , 35954
 Boaz,Joe's Pawn Shop," 11411 US Highway 431,"," Albertville,", AL , 35950
 Boaz,Joe's Pawn Shop," 11411 US Highway 431,"," Albertville,", AL , 35950
 Boaz,Henry J Leonard & Company," 704 Horton Rd,"," Albertville,", AL , 35950
 Boaz,El Paraiso," 918 Baltimore Ave Ste B,"," Albertville,", AL , 35950
 Boaz,Griffins Jewelers," 11611 US Highway 431,"," Albertville,", AL , 35950
 Blountsville,Magnolia Jewelers," 204 N Brindlee Mountain Pkwy,"," Arab,", AL , 35016
 Blountsville,Arab Jewelry & Pawn Shop," 50 N Main St,"," Arab,", AL , 35016
 Blountsville,Doug Doggett Jewelers," 215 Compass Way SW,"," Cullman,", AL , 35055
 Blountsville,Kay Jewelers," 620 Olive St SW Space 100,"," Cullman,", AL , 35055
 Blountsville,White Ed Jewelers," 1704 2nd Ave NW,"," Cullman,", AL , 35055
 Blountsville,Designed by MIMI," 173 county road 704 lot 26,"," Cullman,", AL , 35055
 Blountsville,E-Z Mony Pawn Inc," 408 Main Ave SW,"," Cullman,", AL , 35055
 Blountsville,Gold Rush Jewelers," 404 2nd Ave NW,"," Cullman,", AL , 35055
 Birmingham,Southeastern Jewelers Inc," 5299 Valleydale Rd,"," Birmingham,", AL , 35242
 Birmingham,Wilson Jewelry Co," 205 20th St N,"," Birmingham,", AL , 35203
 Birmingham,Bromberg And Co Inc," 131 Summit Pkwy,"," Birmingham,", AL , 35209
 Birmingham,ETC Jewelry Accessories," 2726 Cahaba Rd,"," Birmingham,", AL , 35223
 Birmingham,Cummings Jewelry Design & Repair," 3166 Heights Vlg,"," Birmingham,", AL , 35243
 Birmingham,Hanna Antiques Mall," 2424 7th Ave S,"," Birmingham,", AL , 35233
 Black,Michael's Jewelers," 1404 Rucker Blvd,"," Enterprise,", AL , 36330
 Black,Strickland's Jewelers," 1036 Boll Weevil Cir,"," Enterprise,", AL , 36330
 Black,Goldbench Jewelers," 646 Boll Weevil Cir,"," Enterprise,", AL , 36330
 Black,Pawn Express Inc," 621 Boll Weevil Cir Ste 1A,"," Enterprise,", AL , 36330
 Black,Zales," 900 Commons Dr,"," Dothan,", AL , 36303
 Black,Kay Jewelers," 900 Commons Dr Suite 301,"," Dothan,", AL , 36303
 Black,Marks & Morgan Jewelers," 900 Commons Dr Suite 803,"," Dothan,", AL , 36303
 Black,Saad Nick & Co," 3201 Montgomery Hwy Ste 1,"," Dothan,", AL , 36303
 Bessemer,Kay Jewelers," 4897 Promenade Pkwy Suite 109,"," Bessemer,", AL , 35022
 Bessemer,April's Jewelry & Pawn," 4319 Bessemer Super Hwy,"," Bessemer,", AL , 35020
 Bessemer,J&K Collectibles," 3215 Long Avenue D,"," Bessemer,", AL , 35020
 Bessemer,Rebecca's Jewelry," 1825 13th Ave N,"," Bessemer,", AL , 35020
 Bessemer,My Jeweler," 1825 12th Ave N,"," Bessemer,", AL , 35020
 Bessemer,Wholesale Accessory Market," 4959 15th Street Rd,"," Bessemer,", AL , 35023
 Bessemer,James Jewelry Co," 217 19th St N,"," Bessemer,", AL , 35020
 Bessemer,Rebecca's Jewelry," 1025 13th St N,"," Bessemer,", AL , 35020
 Billingsley,Southern Valley Pawn," 701 2nd Ave N,"," Clanton,", AL , 35045
 Billingsley,Bryan Jewelry," 1876 E Main St,"," Prattville,", AL , 36066
 Billingsley,Zales," 2324 Hilltop Farm Rd,"," Prattville,", AL , 36067
 Billingsley,Rick's Jewelers," 1992 Highway 14 E,"," Prattville,", AL , 36066
 Billingsley,Southern Bullion Coin And Jewelry," 1963 Cobbs Ford Rd,"," Prattville,", AL , 36066
 Billingsley,Tiger Stripes," 136 Shady Oak Ln,"," Prattville,", AL , 36066
 Billingsley,Cheapskates East," 185 W Main St,"," Prattville,", AL , 36067
 Billingsley,Mack's Fine Jewelry Designs," 831 S Memorial Dr,"," Prattville,", AL , 36067
 Berry,ID EyeCandy," 33041 1st Ave. NW,"," Carbon Hill,", AL , 35549
 Berry,Bead Shop," 25 Jackson Dr,"," Eldridge,", AL , 35554
 Berry,Southern Wholesale Jewelers," 850 Highway 78 E,"," Jasper,", AL , 35501
 Berry,Young Jewelers," 401 19th St W,"," Jasper,", AL , 35501
 Berry,Zales," 300 Highway 78 E,"," Jasper,", AL , 35501
 Berry,Muellerhaus," 800 Shades Cliff Rd,"," Jasper,", AL , 35504
 Berry,Southern Carbon Fuels Inc," 850 Highway 78 E,"," Jasper,", AL , 35501
 Bellwood,Ezell's Jewelry," 813 E Town Ave,"," Geneva,", AL , 36340
 Bellwood,Michael's Jewelers," 1404 Rucker Blvd,"," Enterprise,", AL , 36330
 Bellwood,Strickland's Jewelers," 1036 Boll Weevil Cir,"," Enterprise,", AL , 36330
 Bellwood,Goldbench Jewelers," 646 Boll Weevil Cir,"," Enterprise,", AL , 36330
 Bellwood,Pawn Express Inc," 621 Boll Weevil Cir Ste 1A,"," Enterprise,", AL , 36330
 Bellwood,Christopher's Diamond & Jewelry Salon," 2373 S US Highway 231,"," Ozark,", AL , 36360
 Bellwood,Harbin Jewelers," 1394 S US Highway 231 Ste 7,"," Ozark,", AL , 36360
 Belle Mina,Osborne's Jewelers," 622 S Jefferson St,"," Athens,", AL , 35611
 Belle Mina,JCS 14 Karat," 1113 8th Ave SE,"," Decatur,", AL , 35601
 Belle Mina,Beltline Pawn And Jewelry," 901 Wimberly Dr SW,"," Decatur,", AL , 35603
 Belle Mina,JV's Pawn Shop," 1815-1 6th Ave Southeast,"," Decatur,", AL , 35601
 Belle Mina,Zales," 1801 Beltline Rd SW,"," Decatur,", AL , 35601
 Belle Mina,Kay Jewelers," 1801 Beltline Rd SW Space A9,"," Decatur,", AL , 35601
 Belle Mina,Jarvis," 203 Commerce Cir SW,"," Decatur,", AL , 35601
 Belle Mina,Kellys Jewelry," 1105 Beltline Rd SE,"," Decatur,", AL , 35601
 Bellamy,"LaBiche Jewelers, LLC"," 2212 8th St,"," Meridian,", MS , 39301
